Malapert F	11	-81.50	14.90	5.5	5500	9.13	9.24	0.00	2.14		2.21	1.803	3.08	53.24	0.41	2.90		0.00	0.00	0.00	0.05	0.15	220.00	27.50	8.15	3.44	1.76	9.83	26.66	29.28	8.11	13.05	11.05	21.49	13.30	15.41	18.94	9.62	0.00	0.92	0.00	1.09	0.74							NLF?	Malapert F
Malapert K	36	-78.80	6.80	18.0	18000	30.96	31.57	21.83	16.43		3.07	2.124	10.52	936.78	0.99	9.34		0.70	6.75	23.04	0.11	0.32	197.26	24.66	7.31	3.08	1.58	52.41	238.05	260.51	157.81	43.00	35.15	80.55	42.20	48.64	59.33	42.32	3.52	3.16	4.34	5.34	84.04							NLF?	Malapert K
Mallet	58	-45.40	54.20	29.0	29000	49.88	47.35	34.10	29.81		3.54	2.455	15.78	2819.00	1.19	13.92		0.00	12.45	65.49	0.15	0.44	280.74	35.09	10.40	4.39	2.25	115.43	433.87	474.14	393.47	69.48	55.98	137.04	75.20	88.14	110.08	76.82	5.28	4.74	8.51	9.02	400.22							S1878   S1878	Mallet
Mallet A	28	-45.90	53.80	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Mallet A
Mallet B	32	-46.60	52.00	16.0	16000	27.52	28.56	19.56	14.18		2.96	2.049	9.52	713.63	0.94	8.46		0.55	5.72	17.80	0.10	0.29	180.79	22.60	6.70	2.82	1.45	42.13	200.55	219.55	123.05	38.20	31.33	70.64	36.59	41.99	50.93	36.53	3.18	2.86	3.55	4.69	57.16	Nectarian	2		PC			NLF?	Mallet B
Mallet C	28	-44.00	53.80	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Mallet C
Mallet D	42	-46.00	57.00	21.0	21000	36.12	35.99	25.22	19.92		3.22	2.226	12.00	1337.47	1.05	10.63		0.95	8.31	32.30	0.12	0.35	221.09	27.64	8.19	3.45	1.77	68.73	293.67	321.23	215.43	50.22	40.85	95.64	50.86	58.94	72.45	51.32	4.01	3.60	5.51	6.33	139.18							NLF?	Mallet D
Mallet E	5	-45.00	54.30	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Mallet E
Mallet J	52	-48.70	55.90	26.0	26000	44.72	43.15	30.79	26.01		3.43	2.375	14.38	2190.51	1.14	12.70		0.00	10.90	51.56	0.14	0.41	258.95	32.37	9.59	4.05	2.07	97.55	382.92	418.59	323.22	62.25	50.32	121.34	65.88	76.92	95.56	67.02	4.81	4.32	7.40	8.00	279.96							NLF?	Mallet J
Mallet K	43	-47.60	57.00	21.5	21500	36.98	36.72	25.78	20.51		3.24	2.242	12.24	1412.18	1.06	10.84		0.99	8.57	34.00	0.12	0.36	224.97	28.12	8.33	3.52	1.80	71.53	302.81	331.21	225.60	51.42	41.80	98.18	52.33	60.69	74.69	52.85	4.09	3.67	5.70	6.50	150.32							NLF?	Mallet K
Mallet L	13	-47.70	55.50	6.5	6500	10.79	10.92	0.00	2.87		2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							NLF?	Mallet L
Malyy	41	21.90	105.30	20.5	20500	35.26	35.26	24.66	19.33		3.19	2.209	11.75	1265.05	1.04	10.41		0.90	8.05	30.64	0.12	0.35	217.18	27.15	8.04	3.39	1.74	65.95	284.48	311.20	205.41	49.01	39.90	93.11	49.40	57.20	70.22	49.80	3.93	3.53	5.32	6.16	128.62	Nectarian	2	Probably Nectarian, but age uncertain 	PC			IAU1970	Malyy
Malyy G	28	21.70	106.90	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							AW82	Malyy G
Malyy K	15	19.60	107.00	7.5	7500	12.45	15.00	9.63	3.69		2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							AW82	Malyy K
Malyy L	14	19.90	106.10	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							AW82	Malyy L
Mandel'shtam	197	5.40	162.40	98.5	98500	169.42	133.88	106.91	0.00		5.12	3.057	44.63	0.00	1.94	38.68		0.00	0.00	0.00	0.00	0.00	693.86	86.73	25.70	10.84	5.55	519.15	1200.96	1307.60	2432.03	237.74	184.65	535.31	330.76	404.76	536.96	354.23	19.33	13.39	33.75	34.59	21883.75	pre-Nectarian	1		GHM 2			IAU1970	Mandel'shtam
Mandel'shtam A	64	5.70	162.40	32.0	32000	55.04	51.48	37.38	33.71		3.65	2.732	17.16	3538.77	1.24	15.11		0.00	14.01	81.24	0.16	0.47	301.95	37.74	11.18	4.72	2.42	133.55	482.76	527.40	467.05	76.71	61.63	152.93	84.72	99.65	125.06	86.88	5.74	5.15	9.61	10.06	552.34	Nectarian	2		PC			AW82	Mandel'shtam A
Mandel'shtam F	17	5.20	166.20	8.5	8500	14.11	16.68	10.83	4.60		2.45	2.716	5.56	0.00	0.73	4.99		0.16	1.83	4.46	0.06	0.19	113.21	14.15	4.19	1.77	0.91	10.98	67.19	73.69	27.21	20.22	16.90	34.91	17.00	19.09	22.44	16.57	0.00	1.67	0.00	2.34	7.21							AW82	Mandel'shtam F
Mandel'shtam G	29	4.50	166.40	14.5	14500	24.94	26.27	17.84	12.54		2.88	1.989	8.76	568.48	0.90	7.80		0.46	4.94	14.35	0.09	0.28	168.09	21.01	6.23	2.63	1.34	34.85	172.47	188.87	99.19	34.60	28.46	63.30	32.47	37.14	44.83	32.30	2.93	2.63	2.94	4.21	41.42							AW82	Mandel'shtam G
Mandel'shtam N	25	3.30	161.60	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							AW82	Mandel'shtam N
Mandel'shtam Q	20	2.40	158.80	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							AW82	Mandel'shtam Q
Mandel'shtam R	57	4.50	159.80	28.5	28500	49.02	46.66	33.55	29.17		3.53	2.442	15.55	2708.00	1.18	13.72		0.00	12.19	63.04	0.14	0.43	277.15	34.64	10.26	4.33	2.22	112.43	425.52	465.04	381.51	68.28	55.04	134.41	73.63	86.25	107.63	75.17	5.20	4.67	8.33	8.85	378.08	Upper Imbrian	4		GHM 2			AW82	Mandel'shtam R
Mandel'shtam T	37	5.70	160.40	18.5	18500	31.82	32.31	22.40	17.00		3.10	2.142	10.77	997.98	1.00	9.56		0.74	7.01	24.47	0.11	0.32	201.30	25.16	7.46	3.15	1.61	55.06	247.39	270.71	166.98	44.21	36.10	83.04	43.62	50.32	61.48	43.80	3.60	3.23	4.54	5.51	91.92	Nectarian	2		PC			AW82	Mandel'shtam T
Mandel'shtam Y	32	9.10	161.80	16.0	16000	27.52	28.56	19.56	14.18		2.96	2.049	9.52	713.63	0.94	8.46		0.55	5.72	17.80	0.10	0.29	180.79	22.60	6.70	2.82	1.45	42.13	200.55	219.55	123.05	38.20	31.33	70.64	36.59	41.99	50.93	36.53	3.18	2.86	3.55	4.69	57.16	Nectarian	2		PC			AW82	Mandel'shtam Y
Manilius	38	14.50	9.10	19.0	19000	32.68	33.05	22.97	17.58	3.06	3.12	2.159	11.02	1061.40	1.01	9.77	0.87	0.78	7.27	25.94	0.11	0.33	205.31	25.66	7.60	3.21	1.64	57.74	256.71	280.89	176.33	45.41	37.05	85.55	45.05	52.03	63.64	45.28	3.68	3.31	4.74	5.67	100.31	Eratosthenian	5		GHM 1			VL1645  R1651	Manilius
Manilius B	6	16.60	7.30	3.0	3000	4.98	5.04	0.00	0.73	0.71	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Manilius B
Manilius C	7	12.10	10.40	3.5	3500	5.81	5.88	0.00	0.96	1.59	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Manilius C
Manilius D	5	13.20	7.00	2.5	2500	4.15	4.20	0.00	0.53	0.99	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Manilius D
Manilius E	49	18.30	6.40	24.5	24500	42.14	41.03	29.13	24.15		3.37	2.332	13.68	1909.55	1.12	12.09		1.28	10.12	45.27	0.13	0.39	247.81	30.98	9.18	3.87	1.98	88.75	356.69	389.98	289.55	58.64	47.49	113.57	61.30	71.43	88.47	62.22	4.57	4.10	6.84	7.50	230.49							NLF?	Manilius E
Manilius G	5	15.50	9.70	2.5	2500	4.15	4.20	0.00	0.53	0.63	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Manilius G
Manilius H	3	17.80	8.60	1.5	1500	2.49	2.52	0.00	0.22	0.68	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Manilius H
Manilius K	3	11.90	11.20	1.5	1500	2.49	2.52	0.00	0.22	0.67	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Manilius K
Manilius T	4	13.40	10.60	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Manilius T
Manilius U	4	13.80	10.80	2.0	2000	3.32	3.36	0.00	0.36	0.45	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Manilius U
Manilius W	4	13.40	12.90	2.0	2000	3.32	3.36	0.00	0.36	0.62	0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Manilius W
Manilius X	3	14.40	13.40	1.5	1500	2.49	2.52	0.00	0.22	0.46	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Manilius X
Manilius Z	3	16.40	11.70	1.5	1500	2.49	2.52	0.00	0.22	0.43	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Manilius Z
Manners	15	4.60	20.00	7.5	7500	12.45	15.00	9.63	3.69	1.72	2.36	2.414	5.00	0.00	0.56	3.97		0.00	0.00	0.00	0.06	0.18	300.00	37.50	11.11	4.69	2.40	23.62	52.24	57.32	19.48	17.82	14.96	30.36	14.61	16.33	19.08	14.17	0.00	1.50	0.00	2.04	4.79							NLF	Manners
Manners A	3	4.60	19.10	1.5	1500	2.49	2.52	0.00	0.22	0.64	0.59	0.531	0.84	1.08	0.11	0.78		0.00	0.00	0.00	0.02	0.06	60.00	7.50	2.22	0.94	0.48	0.13	0.85	0.93	0.11	3.53	3.11	5.05	2.50	2.73	3.07	1.90	0.00	0.25	0.00	0.20	0.00							NLF?	Manners A
Manuel	1	24.50	11.30	0.3	250	0.42	0.42	0.00	0.01		0.10	0.069	0.14	0.01	0.02	0.13		0.00	0.00	0.00	0.01	0.02	10.00	1.25	0.37	0.16	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.25	0.25	0.25	0.20	0.00	0.04	0.00	0.00	0.00							X       IAU1976	Manuel
Manzinus	98	-67.70	26.80	49.0	49000	84.28	73.95	55.67	57.40		4.15	2.851	24.65	9469.11	1.47	21.58		0.00	22.81	206.55	0.21	0.62	413.88	51.73	15.33	6.47	3.31	237.09	723.65	789.56	926.28	117.77	93.41	245.86	141.96	169.49	217.24	147.99	8.24	7.40	15.54	16.06	2227.25	pre-Nectarian	1		GHM 2			R1651   NLF	Manzinus
Manzinus A	20	-68.40	27.50	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Manzinus A
Manzinus B	28	-63.70	21.10	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							NLF?	Manzinus B
Manzinus C	25	-70.10	22.10	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							NLF?	Manzinus C
Manzinus D	34	-69.60	24.70	17.0	17000	29.24	30.07	20.70	15.30		3.02	2.087	10.02	820.91	0.96	8.90		0.62	6.24	20.33	0.10	0.31	189.09	23.64	7.00	2.95	1.51	47.20	219.31	240.05	140.03	40.60	33.24	75.58	39.37	45.29	55.10	39.41	3.35	3.01	3.95	5.02	69.70							NLF?	Manzinus D
Manzinus E	18	-68.90	25.40	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							NLF?	Manzinus E
Manzinus F	18	-63.90	19.70	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							NLF?	Manzinus F
Manzinus G	16	-69.60	26.00	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							NLF?	Manzinus G
Manzinus H	13	-68.60	19.20	6.5	6500	10.79	10.92	0.00	2.87		2.61	2.110	3.64	0.00	0.49	3.44		0.00	0.00	0.00	0.05	0.16	260.00	32.50	9.63	4.06	2.08	15.90	38.63	42.40	13.11	15.43	13.01	25.89	16.49	19.26	23.93	11.85	0.00	1.09	0.00	1.35	1.41							NLF?	Manzinus H
Manzinus J	12	-66.30	23.50	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							NLF?	Manzinus J
Manzinus K	12	-63.30	20.30	6.0	6000	9.96	10.08	0.00	2.49		2.41	1.957	3.36	69.12	0.45	3.17		0.00	0.00	0.00	0.05	0.15	240.00	30.00	8.89	3.75	1.92	12.66	32.42	35.59	10.44	14.24	12.03	23.68	14.88	17.31	21.39	10.72	0.00	1.01	0.00	1.22	1.04							NLF?	Manzinus K
Manzinus L	20	-64.40	22.70	10.0	10000	17.20	19.16	12.61	7.89		2.57	1.776	6.39	240.97	0.78	5.71		0.22	2.61	6.36	0.07	0.22	127.68	15.96	4.73	2.00	1.02	15.96	91.55	100.37	41.25	23.81	19.80	41.84	20.70	23.37	27.70	20.30	0.00	1.92	0.00	2.80	12.28							NLF?	Manzinus L
Manzinus M	6	-63.40	22.80	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Manzinus M
Manzinus N	14	-70.20	28.80	7.0	7000	11.62	11.76	0.00	3.27		2.82	2.262	3.92	0.00	0.52	3.70		0.00	0.00	0.00	0.06	0.17	280.00	35.00	10.37	4.38	2.24	19.55	45.25	49.66	16.13	16.63	13.98	28.12	18.14	21.26	26.54	13.00	0.00	1.18	0.00	1.49	1.88							NLF?	Manzinus N
Manzinus O	5	-64.90	25.00	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Manzinus O
Manzinus P	6	-67.80	29.40	3.0	3000	4.98	5.04	0.00	0.73		1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Manzinus P
Manzinus R	16	-65.90	30.00	8.0	8000	13.28	15.85	10.23	4.14		2.41	2.565	5.28	0.00	0.60	4.24		0.00	0.00	0.00	0.06	0.19	108.25	13.53	4.01	1.69	0.87	9.50	59.56	65.34	23.18	19.02	15.93	32.63	15.80	17.70	20.74	15.36	0.00	1.58	0.00	2.19	5.92							NLF?	Manzinus R
Manzinus S	11	-66.40	27.30	5.5	5500	9.13	9.24	0.00	2.14		2.21	1.803	3.08	53.24	0.41	2.90		0.00	0.00	0.00	0.05	0.15	220.00	27.50	8.15	3.44	1.76	9.83	26.66	29.28	8.11	13.05	11.05	21.49	13.30	15.41	18.94	9.62	0.00	0.92	0.00	1.09	0.74							NLF?	Manzinus S
Manzinus T	21	-67.50	32.90	10.5	10500	18.06	19.97	13.19	8.38		2.61	1.803	6.66	269.71	0.80	5.95		0.24	2.87	7.08	0.07	0.22	132.38	16.55	4.90	2.07	1.06	17.79	100.08	109.70	46.56	25.00	20.77	44.18	21.96	24.84	29.51	21.58	0.00	2.00	0.00	2.96	14.40							NLF?	Manzinus T
Manzinus U	21	-68.60	34.50	10.5	10500	18.06	19.97	13.19	8.38		2.61	1.803	6.66	269.71	0.80	5.95		0.24	2.87	7.08	0.07	0.22	132.38	16.55	4.90	2.07	1.06	17.79	100.08	109.70	46.56	25.00	20.77	44.18	21.96	24.84	29.51	21.58	0.00	2.00	0.00	2.96	14.40							NLF?	Manzinus U
Maraldi	39	19.40	34.90	19.5	19500	33.54	33.79	23.53	18.16	2.00	3.14	2.176	11.26	1127.03	1.02	9.99		0.82	7.53	27.46	0.11	0.34	209.29	26.16	7.75	3.27	1.67	60.45	266.00	291.03	185.86	46.61	38.00	88.06	46.49	53.74	65.82	46.78	3.77	3.38	4.93	5.83	109.20	Nectarian	2		GHM 1 PC			S1791   S1791	Maraldi
Maraldi A	8	20.00	36.30	4.0	4000	6.64	6.72	0.00	1.22	0.50	1.60	1.336	2.24	20.48	0.30	2.10		0.00	0.00	0.00	0.04	0.12	160.00	20.00	5.93	2.50	1.28	3.73	12.48	13.71	3.08	9.47	8.10	15.07	8.83	10.08	12.13	6.46	0.00	0.67	0.00	0.72	0.22							NLF?	Maraldi A
Maraldi D	67	16.70	36.10	33.5	33500	57.62	53.53	39.02	35.70		3.70	2.745	17.84	3933.78	1.26	15.70		0.00	14.78	89.81	0.16	0.48	312.36	39.05	11.57	4.88	2.50	142.67	506.43	553.18	504.92	80.33	64.45	160.94	89.56	105.50	132.71	92.00	5.96	5.35	10.15	10.58	641.67							NLF?	Maraldi D
Maraldi E	31	17.80	35.80	15.5	15500	26.66	27.80	18.99	13.63		2.93	2.029	9.27	663.17	0.93	8.24		0.52	5.46	16.61	0.10	0.29	176.59	22.07	6.54	2.76	1.41	39.66	191.17	209.30	114.87	37.00	30.37	68.18	35.21	40.36	48.88	35.11	3.10	2.78	3.35	4.53	51.52							NLF?	Maraldi E
Maraldi F	18	19.20	35.80	9.0	9000	15.48	17.51	11.42	5.09		2.49	1.720	5.84	0.00	0.75	5.23		0.18	2.09	5.05	0.07	0.20	118.10	14.76	4.37	1.85	0.94	12.55	75.08	82.34	31.57	21.41	17.87	37.20	18.22	20.50	24.16	17.80	0.00	1.75	0.00	2.49	8.70							NLF?	Maraldi F
Maraldi N	5	18.40	36.80	2.5	2500	4.15	4.20	0.00	0.53		1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Maraldi N
Maraldi R	5	20.30	33.20	2.5	2500	4.15	4.20	0.00	0.53	0.78	1.00	0.859	1.40	5.00	0.18	1.31		0.00	0.00	0.00	0.03	0.09	100.00	12.50	3.70	1.56	0.80	0.80	3.64	4.01	0.66	5.90	5.12	8.93	4.83	5.39	6.28	3.59	0.00	0.42	0.00	0.39	0.04							NLF?	Maraldi R
Maraldi W	4	13.20	36.10	2.0	2000	3.32	3.36	0.00	0.36		0.79	0.696	1.12	2.56	0.15	1.04		0.00	0.00	0.00	0.02	0.07	80.00	10.00	2.96	1.25	0.64	0.37	1.95	2.15	0.31	4.72	4.12	6.96	3.62	4.00	4.59	2.72	0.00	0.34	0.00	0.30	0.02							NLF?	Maraldi W
Marci	25	22.60	-167.00	12.5	12500	21.50	23.16	15.53	10.42		2.75	1.901	7.72	403.48	0.85	6.89		0.34	3.91	10.37	0.08	0.25	150.61	18.83	5.58	2.35	1.20	25.82	135.58	148.53	70.73	29.80	24.62	53.65	27.13	30.87	36.99	26.83	0.00	2.32	0.00	3.58	25.48							IAU1970	Marci
Marci B	28	25.20	-166.30	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							AW82	Marci B
Marci C	26	24.30	-165.40	13.0	13000	22.36	23.94	16.11	10.94		2.78	1.924	7.98	441.74	0.87	7.12		0.37	4.16	11.30	0.09	0.26	155.04	19.38	5.74	2.42	1.24	28.00	144.71	158.52	77.46	31.00	25.58	56.05	28.45	32.42	38.92	28.18	0.00	2.39	0.00	3.74	28.97							AW82	Marci C
Marco Polo	28	15.40	-2.00	14.0	14000	24.08	25.50	17.26	12.00		2.85	1.968	8.50	524.22	0.89	7.57		0.43	4.68	13.29	0.09	0.27	163.78	20.47	6.07	2.56	1.31	32.51	163.17	178.70	91.70	33.40	27.50	60.87	31.12	35.55	42.84	30.91	2.84	2.55	2.74	4.05	36.92							M1834   M1834	Marco Polo
Marco Polo A	7	14.90	-2.00	3.5	3500	5.81	5.88	0.00	0.96	1.36	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Marco Polo A
Marco Polo B	7	17.20	-1.90	3.5	3500	5.81	5.88	0.00	0.96	1.51	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Marco Polo B
Marco Polo C	7	14.00	-5.00	3.5	3500	5.81	5.88	0.00	0.96	1.35	1.40	1.178	1.96	13.72	0.26	1.84		0.00	0.00	0.00	0.04	0.11	140.00	17.50	5.19	2.19	1.12	2.44	8.90	9.79	2.01	8.28	7.11	12.99	7.44	8.44	10.06	5.46	0.00	0.59	0.00	0.61	0.13							NLF?	Marco Polo C
Marco Polo D	6	15.00	-3.70	3.0	3000	4.98	5.04	0.00	0.73	1.03	1.20	1.019	1.68	8.64	0.22	1.57		0.00	0.00	0.00	0.03	0.10	120.00	15.00	4.44	1.88	0.96	1.47	5.96	6.55	1.22	7.09	6.12	10.94	6.10	6.87	8.11	4.51	0.00	0.50	0.00	0.50	0.07							NLF?	Marco Polo D
